id,segment_id,scene_id,start,end
874-1,4,2,4:45,5:11
874-2,0,0,10:53,11:23
874-2,1,1,13:30,14:17
874-2,2,2,14:18,14:19
875-1,0,0,0:43,0:48
875-1,1,0,23:51,23:59
875-1,2,0,34:02,34:10
875-1,3,1,0:10,0:17
875-1,4,1,0:19,0:41
875-1,5,1,0:54,3:25
875-1,6,1,3:43,3:49
875-1,7,1,3:51,4:01
875-1,8,1,4:03,4:28
875-1,9,1,4:31,5:38
875-1,10,1,5:41,6:37
875-1,11,1,6:40,7:39
875-1,12,1,7:52,7:59
875-1,13,1,8:06,8:24
875-1,14,1,8:38,8:57
875-1,15,1,9:01,9:50
875-1,16,1,9:53,13:27
875-1,17,1,13:46,13:48
875-1,18,1,13:54,13:56
875-1,19,1,13:58,14:05
875-1,20,1,14:07,14:11
875-1,21,1,14:15,14:35
875-1,22,1,14:38,14:41
875-1,23,1,14:48,14:50
875-1,24,1,14:53,14:56
875-1,25,1,15:00,15:04
875-1,26,1,15:07,15:09
875-1,27,1,15:11,15:12
875-1,28,1,15:21,15:37
875-1,29,1,15:47,16:11
875-1,30,1,16:18,18:48
875-1,31,1,18:56,20:49
875-1,32,1,20:57,21:12
875-1,33,1,21:19,21:27
875-1,34,1,21:34,22:24
875-1,35,1,22:32,22:44
875-1,36,1,22:48,23:48
875-1,37,1,23:52,24:42
875-1,38,1,24:50,27:28
875-1,39,1,27:51,28:54
875-1,40,1,28:56,29:10
875-1,41,1,29:12,29:16
875-1,42,1,29:22,29:43
875-1,43,1,29:51,32:22
875-1,44,1,32:31,33:58
875-1,45,1,34:04,35:24
875-1,46,1,35:42,35:48
875-1,47,1,35:55,36:24
875-1,48,1,36:27,36:36
875-1,49,1,36:47,37:13
875-1,50,1,37:18,37:20
875-1,51,1,37:24,38:02
875-1,52,1,38:17,39:10
875-1,53,1,39:13,39:45
875-1,54,1,39:58,41:52
875-1,55,1,42:02,43:42
875-1,56,1,43:48,43:51
875-1,57,1,43:54,45:34
875-1,58,1,45:46,46:03
875-1,59,1,46:08,46:54
875-1,60,1,47:13,48:58
875-1,61,1,49:13,49:58
876-1,0,0,0:19,0:21
876-1,1,1,3:46,5:50
876-2,0,0,31:20,31:37
876-2,1,0,32:07,33:47
878-1,0,0,4:20,5:27
880-2,0,0,15:44,16:59
881-1,0,0,4:22,4:24
881-1,1,0,6:00,6:02
881-1,2,0,8:59,9:01
881-1,3,0,9:16,9:18
881-1,4,0,14:10,14:13
881-1,5,0,16:23,16:24
881-1,6,0,30:31,30:34
882-1,0,0,19:21,19:45
882-1,1,0,20:38,20:49
882-1,2,1,21:16,21:23
882-1,3,1,21:57,22:04
882-2,0,0,25:54,26:08
883-3,0,0,1:09,1:14
883-3,1,1,13:50,13:56
883-3,2,2,23:23,23:32
883-3,3,3,33:34,34:11
883-3,4,4,37:05,37:13
883-3,5,5,44:31,44:39
886-1,0,0,15:01,15:42
886-2,0,0,23:31,24:52
886-2,1,1,24:52,26:08
886-2,2,2,26:08,27:05
886-2,3,3,27:05,28:16
886-2,4,4,28:16,28:54
887-3,0,0,0:30,6:00
887-3,1,0,6:00,10:55
887-3,2,0,10:55,15:55
887-3,3,0,15:55,20:57
887-3,4,0,20:57,26:02
888-2,0,0,13:46,14:40
890-2,0,0,20:20,21:41
890-2,1,1,29:08,29:30
890-3,0,0,30:18,30:24
890-3,1,1,30:33,30:41
890-3,2,2,30:43,30:52
890-3,3,3,30:55,31:04
890-3,4,4,31:05,31:18
890-3,5,5,31:21,31:53
