id,segment_id,scene_id,start,end
@healthfood-7200404243168415022_0,0,2,0:09,0:11
ZsnfXfuGRrg_2,0,0,4:35,5:05
fPLjjr8w6DU_0,0,1,0:02,0:04
fPLjjr8w6DU_0,1,1,15:44,15:46
fPLjjr8w6DU_0,2,2,0:33,0:35
yn7oTvw8QRY_0,0,4,3:15,3:19
pJuq8D1NGJQ_0,0,4,0:00,0:00
@movie.explained6-7277548218106367234_0,0,1,0:22,0:44
O3Hwh0uv8Mg_2,0,3,1:34,2:10
O3Hwh0uv8Mg_2,1,4,4:18,4:26
@thatrecipe.us-7245035133688892714_0,0,1,0:36,0:38
@thatrecipe.us-7245035133688892714_0,1,2,0:00,0:32
@thatrecipe.us-7245035133688892714_0,2,2,0:38,0:43
@thatrecipe.us-7245035133688892714_0,3,2,0:46,1:01
@thatrecipe.us-7245035133688892714_0,4,4,0:32,0:36
@thatrecipe.us-7245035133688892714_0,5,4,0:43,0:44
-eRimFrm6kQ_1,0,0,0:23,0:28
-eRimFrm6kQ_1,1,2,11:54,12:00
-eRimFrm6kQ_1,2,2,23:04,23:09
-eRimFrm6kQ_1,3,2,24:04,24:06
-eRimFrm6kQ_1,4,3,0:28,0:30
-eRimFrm6kQ_1,5,4,0:18,0:23
@lisolna-7321010343067618592_0,0,1,0:07,0:23
@lisolna-7321010343067618592_0,1,1,0:51,1:00
@lisolna-7321010343067618592_0,2,2,0:27,0:33
@lisolna-7321010343067618592_0,3,4,0:25,0:27
@lisolna-7321010343067618592_0,4,4,0:42,0:49
kFHVBCEwC3w_0,0,0,0:08,0:10
kFHVBCEwC3w_0,1,4,0:10,0:13
kFHVBCEwC3w_0,2,5,0:00,0:02
m1mGerQhdHA_0,0,0,0:00,0:17
@healthfood-6999715804623293702_0,0,0,0:07,0:13
PzUxuZ-KGsU_0,0,0,1:30,1:32
PzUxuZ-KGsU_0,1,1,1:48,1:54
ZaXpMou55lw_1,0,0,0:00,0:18
N4VtpYgZLVg_0,0,3,7:37,7:56
mTn_C-SyW84_0,0,1,7:41,7:46
UN3ICsfqKEY_1,0,1,4:55,5:01
liRm38L9EC4_1,0,2,0:53,1:15
GFg98TDqCpw_2,0,0,17:10,17:17
aoxy2e7j9Bc_0,0,0,1:55,2:04
aoxy2e7j9Bc_0,1,0,3:59,4:24
aoxy2e7j9Bc_0,2,0,4:47,5:07
FH1L2Dq6964_0,0,0,0:02,0:03
GKgl3aJr5Xw_0,0,0,0:01,0:04
-PnG8Jp2gFw_2,0,3,19:28,19:29
@healthfood-6917750501975100677_0,0,0,0:00,0:01
n24n_20Kwe4_1,0,2,7:25,7:25
dE5iWeCVpGI_1,0,0,5:39,5:40
H2ksp6sRR-k_2,0,5,13:35,13:36
@jetset_anna-6985193727107009798_0,0,3,0:00,0:01
Fw1rirubXiU_0,0,1,1:55,1:57
Fw1rirubXiU_0,1,2,34:11,34:31
Fw1rirubXiU_0,2,3,2:37,2:51
Fw1rirubXiU_0,3,3,4:06,4:14
86CxyhFV9MI_0,0,0,0:38,0:42
86CxyhFV9MI_1,0,1,1:21,1:22
9PD3ciudpIE_0,0,1,2:07,2:08
9PD3ciudpIE_1,0,1,5:56,5:57
5qMcDQd17Y4_0,0,0,0:08,0:25
5qMcDQd17Y4_0,1,0,1:01,1:06
5qMcDQd17Y4_0,2,0,1:49,2:06
5qMcDQd17Y4_0,3,0,2:21,2:33
5qMcDQd17Y4_0,4,0,6:43,7:14
5qMcDQd17Y4_0,5,0,8:37,9:38
5qMcDQd17Y4_0,6,1,0:53,0:54
7F9IrtSHmc0_1,0,0,1:52,1:58
QJ6sjg7SXOQ_0,0,0,4:36,4:39
QJ6sjg7SXOQ_1,0,0,4:30,5:42
mH9LdC7IFH8_1,0,1,1:34,1:34
LB1qPExHQY8_0,0,0a,0:07,0:17
LB1qPExHQY8_1,0,0a,0:12,0:16
LB1qPExHQY8_1,1,0b,1:27,1:27
8hhcFRoR0mw_1,0,0,6:52,7:55
h4jIoMxZopU_0,0,2,0:23,0:37
h4jIoMxZopU_1,0,1,7:21,7:29
M7YSCIkUaNw_0,0,2,5:49,5:51
M7YSCIkUaNw_0,1,3,5:51,5:52
M7YSCIkUaNw_0,2,4,0:02,0:04
M7YSCIkUaNw_0,3,4,5:52,6:08
M7YSCIkUaNw_1,0,2,3:21,3:22
M7YSCIkUaNw_1,1,3,3:22,3:27
CEZ9rbjK3P4_1,0,2,2:14,2:20
MPQn_orwpfA_0,0,5,3:26,3:31
MPQn_orwpfA_1,0,1,4:51,4:54
5KLSf7kwr7s_0,0,0,5:02,5:04
rMXJOKhf_AA_0,0,0,4:41,4:51
rMXJOKhf_AA_1,0,0,1:37,1:42
LcZxjqtzXJI_0,0,4,2:18,2:19
LcZxjqtzXJI_1,0,0,0:27,0:32
rZq-8Bq3mkU_0,0,0,0:03,0:12
rZq-8Bq3mkU_1,0,0,0:12,0:20
VSZ8ywgGNGM_0,0,0,1:00,1:07
ezhafkxoRdo_1,0,1,1:02,1:04
wxWo44MoCTI_0,0,0,2:56,3:16
wxWo44MoCTI_1,0,0,3:29,3:42
VkNF0rXuDXw_0,0,1,1:30,1:30
VkNF0rXuDXw_1,0,1,2:16,2:16
v0QLje6xYgA_0,0,0,0:09,2:00
UUaiqR1I454_0,0,3,1:21,1:22
UUaiqR1I454_0,1,3,1:26,1:27
UUaiqR1I454_1,0,3,4:52,4:53
UUaiqR1I454_1,1,3,6:17,6:18
x4dFLY_-vKs_0,0,1,1:09,1:10
x4dFLY_-vKs_1,0,2,2:57,2:58
yn7oTvw8QRY_1,0,2,3:22,3:24
s1TjVlKBpjs_0,0,4,0:15,0:27
KIf2fGmluhY_0,0,2,2:53,2:59
KIf2fGmluhY_1,0,2,7:56,7:57
eJr-y6UXnRE_0,0,0,0:13,0:14
eJr-y6UXnRE_0,1,0,9:01,9:10
eJr-y6UXnRE_0,2,4,0:05,0:07
eJr-y6UXnRE_0,3,4,3:59,6:56
eJr-y6UXnRE_0,4,4,7:07,7:19
eJr-y6UXnRE_0,5,4,7:36,8:27
eJr-y6UXnRE_0,6,4,8:43,8:56
eJr-y6UXnRE_1,0,0,9:13,9:46
eJr-y6UXnRE_1,1,1,0:03,0:04
eJr-y6UXnRE_1,2,1,5:58,6:03
eJr-y6UXnRE_1,3,1,6:17,6:27
eJr-y6UXnRE_1,4,2,0:07,0:08
eJr-y6UXnRE_1,5,2,9:10,9:13
_zEM6Fc-7NI_0,0,1,0:28,0:28
_zEM6Fc-7NI_1,0,0,4:09,4:11
_zEM6Fc-7NI_1,1,1,4:11,4:12
Z00vWImw1KQ_0,0,3,1:46,1:49
tGiRbGGwRj8_1,0,0,2:30,2:44
ixlQX7lV8dc_0,0,1,4:17,4:25
ixlQX7lV8dc_1,0,1,7:41,7:48
AnLMDMzO4QY_1,0,0,0:02,0:02
AnLMDMzO4QY_1,1,1,3:09,3:10
AnLMDMzO4QY_1,2,2,3:48,3:49
marOr6mJefE_1,0,0,4:43,4:48
LHXS0QR1ThA_0,0,0,6:04,6:30
LHXS0QR1ThA_0,1,1,6:32,7:18
LHXS0QR1ThA_0,2,2,7:18,8:04
QHS9ZZBdK-g_0,0,1,1:05,1:12
h0OHi9uAcBo_1,0,1,1:04,1:05
SO3czkzeFjw_1,0,0,4:24,4:25
SO3czkzeFjw_1,1,1,4:25,4:29
SO3czkzeFjw_1,2,3,4:48,4:53
SO3czkzeFjw_1,3,4,5:16,5:27
liRm38L9EC4_0,0,0,0:07,0:12
zk6fgbXI5AE_0,0,3,2:40,2:48
zk6fgbXI5AE_0,1,3,2:58,3:02
zk6fgbXI5AE_1,0,1,4:13,4:24
bUaFXONIXzM_0,0,1,3:11,3:52
bUaFXONIXzM_0,1,1,5:59,6:10
bUaFXONIXzM_1,0,1,5:01,5:02
kLuqCtnKr_8_0,0,2,0:04,0:06
kLuqCtnKr_8_0,1,2,2:27,2:29
5zbV24vyO44_0,0,4,7:50,7:50
OGaML8Gg8JQ_0,0,1,2:39,2:50
OGaML8Gg8JQ_0,1,1,4:15,4:25
OGaML8Gg8JQ_0,2,1,6:23,6:26
otaJfBSlsG8_1,0,3,2:22,2:22
60-ADf8OL9A_1,0,1,0:22,0:23
d8H7hgQY9ew_0,0,2,0:28,0:28
d8H7hgQY9ew_1,0,4,5:25,5:37
LYvStKy8iAc_0,0,4,1:41,1:53
rIU_BQEuKQ8_0,0,6,3:51,3:59
X0U3fP0tZyY_0,0,4,0:58,1:54
X0U3fP0tZyY_0,1,4,5:17,5:31
X0U3fP0tZyY_1,0,3,3:18,7:24
NexB4vj8_54_1,0,1,3:01,3:16
JpjytHmGHZ4_0,0,1,1:15,1:15
Ng2rNm6Nwsg_1,0,2,0:14,0:16
BktEeBeA7a8_0,0,1,0:28,0:32
BktEeBeA7a8_0,1,4,0:35,0:41
BktEeBeA7a8_1,0,0,3:04,3:14
BktEeBeA7a8_1,1,1,3:26,3:33
BktEeBeA7a8_1,2,2,3:40,5:12
BktEeBeA7a8_1,3,5,0:20,0:25
ydm72ftJStQ_0,0,3,2:29,2:29
ydm72ftJStQ_1,0,1,4:27,4:29
ydm72ftJStQ_1,1,2,4:28,4:32
88LbBgZP1vQ_0,0,1,3:29,4:28
88LbBgZP1vQ_1,0,1,6:13,6:23
88LbBgZP1vQ_1,1,1,6:57,7:49
F7RSW-2rF4w_1,0,0,2:29,2:32
3JzhP8qfbqE_0,0,0,5:01,5:17
dE5iWeCVpGI_0,0,2,2:55,2:56
jJGbXCCU5yc_0,0,0,0:39,0:42
jJGbXCCU5yc_1,0,0,6:05,6:06
WpbB_swXHkc_0,0,2,0:49,0:50
D7VYbsORD8k_0,0,3,2:11,2:39
7rMgpExA4kM_0,0,2,3:36,3:39
7rMgpExA4kM_1,0,1,0:41,0:41
lN3WnXMaE0o_1,0,3,1:48,2:00
lN3WnXMaE0o_1,1,3,2:07,2:23
lN3WnXMaE0o_1,2,3,2:38,2:43
Fq3zbbp-lv4_0,0,2,1:48,1:49
vJ9hYCUDHTo_0,0,3,5:42,5:43
vJ9hYCUDHTo_1,0,3,7:43,7:44
tPQf5sB03ZE_1,0,2,1:55,2:02
c6fuIEzOZ2E_0,0,2,1:55,1:56
c6fuIEzOZ2E_1,0,2,1:51,1:51
0mEN5Jf2hU0_0,0,2,1:22,1:23
ZoUsR8t8IxE_0,0,1,3:04,6:26
JwoBdRC2fzE_1,0,0,5:28,5:37
qYnloYaeQA8_0,0,2,0:20,0:23
Oht0i1DACcA_0,0,1,0:19,0:22
Oht0i1DACcA_0,1,1,0:39,0:42
Oht0i1DACcA_0,2,1,1:04,1:13
Oht0i1DACcA_0,3,1,3:33,3:41
zda-T6wrEhs_0,0,0,4:05,4:11
zda-T6wrEhs_1,0,0,6:58,7:14
zda-T6wrEhs_1,1,0,7:36,7:48
zda-T6wrEhs_1,2,0,8:01,8:16
JASFwBtUK40_0,0,1,1:28,1:56
JASFwBtUK40_0,1,2,0:23,0:27
athabNMGceo_0,0,1,2:40,2:48
athabNMGceo_1,0,1,3:45,3:48
SCZ_Z4NnikA_0,0,0,7:44,7:52
SCZ_Z4NnikA_1,0,0,9:09,9:19
pFtKaT3GF9I_0,0,1,0:30,0:52
pFtKaT3GF9I_0,1,2,1:00,1:04
PQRyGacBRA4_1,0,2,2:46,2:49
HAED3riiZkw_0,0,3,0:21,0:24
HAED3riiZkw_0,1,4,0:00,0:07
HAED3riiZkw_0,2,4,0:31,1:03
0_YDrJoUe8s_0,0,4,0:36,0:37
0_YDrJoUe8s_0,1,5,1:02,1:04
0_YDrJoUe8s_0,2,5,2:32,2:45
0_YDrJoUe8s_0,3,5,3:17,3:21
0_YDrJoUe8s_0,4,5,4:15,4:20
0_YDrJoUe8s_1,0,4,2:34,2:35
0_YDrJoUe8s_1,1,5,4:15,4:20
TFbGLEZ4qt0_0,0,0,0:00,1:56
TFbGLEZ4qt0_1,0,0,3:17,3:21
VwZeSoYugZk_0,0,3,5:14,5:18
VwZeSoYugZk_1,0,3,2:19,2:24
8_MG-E8QlBM_0,0,2,1:32,1:33
8_MG-E8QlBM_1,0,4,1:49,1:50
Lc7RikDaa30_0,0,2,0:20,0:24
Lc7RikDaa30_0,1,3,0:46,0:49
Lc7RikDaa30_0,2,4,1:26,1:30
Lc7RikDaa30_0,3,5,2:46,2:52
Lc7RikDaa30_0,4,6,0:00,0:05
Lc7RikDaa30_0,5,6,2:03,2:08
Lc7RikDaa30_1,0,1,1:59,2:04
Lc7RikDaa30_1,1,2,0:20,0:30
Lc7RikDaa30_1,2,3,1:48,1:55
Lc7RikDaa30_1,3,4,0:30,0:34
Lc7RikDaa30_1,4,4,0:40,0:46
Lc7RikDaa30_1,5,5,0:58,1:16
lCvQtGVhUrc_1,0,2,8:13,8:33
KWv8DJMEHsE_0,0,1,0:41,0:51
KWv8DJMEHsE_1,0,1,0:41,0:51
f2-6Mh6lyQQ_0,0,1,1:01,1:04
uWBh0meTg08_0,0,1,0:52,0:56
uWBh0meTg08_1,0,1,04:00,4:26
GawGUhl9zuQ_0,0,4,0:24,0:28
2zZSMnGLGao_0,0,0,1:10,1:22
2zZSMnGLGao_1,0,0,4:18,4:57
T57jVsvVVR0_0,0,0,1:38,1:39
mkqgTAe2_O4_0,0,0,3:36,3:41
mkqgTAe2_O4_1,0,0,1:24,1:32
lQODAJ_F5yE_0,0,6,3:37,3:43
lQODAJ_F5yE_1,0,3,0:03,0:05
zkmoxOKhpvk_0,0,0,0:22,0:27
zkmoxOKhpvk_1,0,0,2:33,2:58
fp1r40w_PtA_0,0,0,0:18,0:35
Aw1_7wSaeKk_0,0,2,1:37,1:44
Aw1_7wSaeKk_1,0,3,0:34,0:54
DRIpznER-VQ_0,0,4,0:30,0:33
iJgh2dnudIU_0,0,1,4:24,4:26
iJgh2dnudIU_1,0,0,3:20, 3:21
ze66pbJYr18_1,0,3,0:06,0:07
AjF13uKVQa0_1,0,1,7:12,7:14
AjF13uKVQa0_1,1,1,7:19,7:36
X29dPzJIMbA_1,0,0,1:59,2:02
WM78_KqcrSY_0,0,0,0:02,0:07
WM78_KqcrSY_0,1,1,0:07,0:25
WM78_KqcrSY_0,2,2,1:59,2:13
WM78_KqcrSY_1,0,0,3:15,3:36
WM78_KqcrSY_1,1,0,5:50,6:18
WM78_KqcrSY_1,2,2,7:41,7:52
AYMdAVxALP4_0,0,1,5:17,5:18
WmrwQMFZLqI_0,0,1,0:26,0:32
WmrwQMFZLqI_0,1,1,2:18,2:22
WmrwQMFZLqI_1,0,1,5:02,5:05
6Lb1PyJxVQM_0,0,0,0:56,1:12
BtaVRhoLpC0_0,0,0,0:37,0:43
BtaVRhoLpC0_1,0,0,2:44,2:52
ozpGTw6DrXs_0,0,1,3:10,3:11
ozpGTw6DrXs_1,0,1,6:35,6:36
XR3Ov2nQ39s_0,0,2,1:58,1:59
XR3Ov2nQ39s_1,0,1,6:24,6:25
_qepWb_NVj4_0,0,2,0:16,0:17
_qepWb_NVj4_0,1,3,0:17,0:19
_qepWb_NVj4_0,2,3,0:26,0:31
_qepWb_NVj4_0,3,3,0:43,0:44
_qepWb_NVj4_0,4,3,0:51,0:57
_qepWb_NVj4_1,0,2,5:48,5:58
Jaw7eWzgWr0_0,0,0,0:03,0:06
Jaw7eWzgWr0_0,1,0,0:23,0:26
Jaw7eWzgWr0_1,0,0,1:04,1:09
9m4wi5gPdHg_0,0,2,0:27,0:28
9m4wi5gPdHg_1,0,2,3:08,3:11
a_8G0PzVFbc_0,0,3,1:00,1:13
a_8G0PzVFbc_0,1,3,3:38,3:40
a_8G0PzVFbc_0,2,3,6:57,7:11
a_8G0PzVFbc_0,3,4,0:00,1:00
a_8G0PzVFbc_0,4,4,1:14,3:37
a_8G0PzVFbc_0,5,4,3:40,6:56
a_8G0PzVFbc_0,6,4,7:26,8:20
a_8G0PzVFbc_0,7,4,8:25,8:52
a_8G0PzVFbc_0,8,5,7:11,7:26
a_8G0PzVFbc_0,9,5,8:21,8:24
97nEBjiQI1M_0,0,2,0:25,0:33
97nEBjiQI1M_1,0,1,0:00,0:25
97nEBjiQI1M_1,1,1,2:08,2:11
KlZpZVphLrc_0,0,3,1:10,1:11
KlZpZVphLrc_1,0,3,3:27,3:28
AxciimuEZAc_0,0,3,0:07,0:08
AxciimuEZAc_1,0,3,3:13,3:14
kk-iRzLv81o_0,0,3,1:54,2:04
kk-iRzLv81o_1,0,0,5:36,5:45
qbA42wQoWAs_1,0,0,5:55,7:00
lojHyp1k0gE_1,0,0,6:08,6:33
gtX_oRpLClY_0,0,0,0:07,0:09
gtX_oRpLClY_0,1,0,0:34,0:37
gtX_oRpLClY_0,2,0,1:39,1:41
gtX_oRpLClY_0,3,0,2:24,2:25
gtX_oRpLClY_0,4,1,2:25,2:28
gtX_oRpLClY_0,5,2,0:17,0:20
gtX_oRpLClY_0,6,2,1:34,1:35
gtX_oRpLClY_0,7,2,1:45,1:55
gtX_oRpLClY_0,8,2,2:31,2:59
UN3ICsfqKEY_0,0,0,2:28,2:30
yXXhrMqfMlk_0,0,2,1:22,1:22
Z7Cox6lPW3c_0,0,0,2:10,2:12
Z7Cox6lPW3c_1,0,1,2:40,2:43
2edlqFUTDVc_0,0,1,3:02,3:14
2edlqFUTDVc_1,0,0,4:38,4:46
zTeDF7mQ88A_0,0,2,1:16,1:20
zTeDF7mQ88A_1,0,2,2:46,2:59
yl-6-Yzt--A_0,0,0,3:38,3:50
md3LVlEzFBU_1,0,2,4:33,4:34
7MemY9jOmuk_0,0,3,2:19,2:19
7MemY9jOmuk_1,0,2,3:57,3:58
N4VtpYgZLVg_1,0,2,6:10,6:12
4QSmRYQBfN4_0,0,2,0:00,0:02
RQOdl64DtdI_0,0,2,0:34,0:47
M-YfPangEfA_0,0,0,0:14,0:15
Kz8_rwVn094_0,0,2,0:01,0:02 
iHNjWhx3EaI_0,0,0,0:05,0:06
UbcWAfHo5j0_0,0,0,0:10,0:22
uDZrl35yeZE_0,0,1,0:08,0:18
US5Oz0q0BVE_0,0,0,0:04,0:07
lcEaHk8f4Co_0,0,1,0:11,0:15
i6C6r2g4Y7Q_0,0,0,0:14,0:22
W94Rth-aIkc_0,0,0,0:15,0:23
I2Fyzav8MxE_0,0,1,0:00,0:04
I2Fyzav8MxE_0,1,1,0:09,0:17
I2Fyzav8MxE_0,2,2,0:17,0:21
Yh48p5efBTk_0,0,0,0:00,0:05
QeXuzEwC9z4_0,0,3,0:09,0:12
hznvV2bBkX4_0,0,0,0:00,0:04
GZc0P3Apfx4_0,0,0,0:48,0:49
HWyDOQrYtCk_0,0,3,0:09,0:36
DxxVla1CRvU_0,0,0,0:11,0:13
SAkgZJllNzw_0,0,4,0:17,0:18
ixAU3l0sX_o_0,0,0,0:24,0:28
XAAqKoQM8Qc_0,0,4,0:00,0:18
XAAqKoQM8Qc_0,1,5,0:05,0:21
LQ-mwO30_68_0,0,2,0:20,0:25
StLBHguzO8s_0,0,0,0:35,0:35
-iCLYpeghJs_0,0,1,0:09,0:10
oKX6y9-zTfI_0,0,3,0:12,0:20
ie9NxdgNe0g_0,0,1,0:32,0:35
luRqMb5qfhM_0,0,1,0:31,0:36
8ew0d0JmsfA_0,0,1,0:31,0:38
mYotOV3Q51g_0,0,1,0:19,0:26
e-EtQHH4aWE_0,0,4,0:16,0:18
DX-mYMYf8jI_0,0,3,0:01,0:01
TXiX3NO5f5w_0,0,1,0:03,0:09
oO8OJZFZT9s_0,0,0,0:15,0:16
_1kZe-2kiuQ_0,0,0,0:09,0:18
TynnVVRNZGs_0,0,0,0:00,0:37
nBWB-h68E4k_0,0,0,0:30,0:33
byaqQClCO-Y_0,0,1,0:26,0:27
oiBhGhROP5o_0,0,0,0:11,0:12
SYqEMs0EYoI_0,0,1,0:00,0:00
Z9JSvDVMSm0_0,0,0,0:07,0:08
kMryvefpcF8_0,0,0,0:24,0:32
kMryvefpcF8_0,1,1,0:23,0:24
NIxyQQfuVoc_0,0,0,0:09,0:44
HvSEKzpSdzw_0,0,0,0:23,0:38
7Q8d8Vvk6oo_0,0,0,0:10,0:23
i8TJ7RgimNM_0,0,0,0:00,0:33
m7sL8LuMD8Q_0,0,1,0:06,0:09
IuVyCbtGBFQ_0,0,0,0:06,0:09
WHxBO7XecSY_0,0,0,0:00,0:02
WHxBO7XecSY_0,1,1,0:03,0:04
WHxBO7XecSY_0,2,1,0:06,0:12
WHxBO7XecSY_0,3,2,0:04,0:06
alEV01SMFNk_0,0,0,0:00,0:00
mHARxee4EzQ_0,0,0,0:08,0:10
8wbNEJjBa0k_0,0,0,0:04,0:09
fySqsm5kNl4_0,0,1,0:12,0:13
QUtk5xEw1mQ_0,0,2,0:00,0:01
cceTeD4JADU_0,0,1,0:06,0:08
anrKq6HgPvs_0,0,1,0:08,0:10
5Ugjg2ru5QQ_0,0,1,0:06,0:07
14ot4DrXdds_0,0,1,0:01,0:08
aqGQw1bXFN4_0,0,1,0:10,0:12
-QSAotqKqX8_0,0,3,0:01,0:08
npLd4WTSQsM_0,0,2,0:02,0:14
59iv6EYWNn8_0,0,0,0:00,0:00
SH7Unhifaj0_0,0,0,0:00,0:13
6Z7AAcD8rbo_0,0,0,0:03,0:05
6Z7AAcD8rbo_0,1,1,0:07,0:07
6Z7AAcD8rbo_0,2,2,0:10,0:11
9aWPbYosJUw_0,0,1,0:03,0:12
JuthlQ2Zo38_0,0,0,0:10,0:11
iHzypa15yRA_0,0,1,0:03,0:04
Scne0ls23MA_0,0,1,0:00,0:04
FOMS_yqdN1o_0,0,0,0:00,0:06
YvM4rzSxX1U_0,0,0,0:08,0:14
M5Umm-ltnao_0,0,0,0:06,0:07
h2RbVVz3NZc_0,0,1,0:01,0:02
GAoK4XjssrM_0,0,0,0:04,0:04
XvJqVKi8i_I_0,0,1,0:07,0:08
PE32sjfN-uM_0,0,2,0:04,0:06
mB7NW91REF4_0,0,1,0:06,0:13
BkCbbFn21LY_0,0,1,0:07,0:11
W8w09l_mmT4_0,0,3,0:03,0:05
iDFDxwPTjeU_0,0,1,0:00,0:01
AU0UJVNZMvA_0,0,0,0:02,0:06
KFqlW0APKRA_0,0,0,0:07,0:10
Ge5SjsgaA4o_0,0,3,0:03,0:08
tygk9-aneC4_0,0,0,0:00,0:04
CFm3bc9gqYE_0,0,1,0:00,0:01
mOiEOs3ZlT8_0,0,0,0:00,0:02
mOiEOs3ZlT8_0,1,1,0:02,0:05
mOiEOs3ZlT8_0,2,2,0:05,0:12
8urCPp_yhWs_0,0,1,0:08,0:09
Lk9ZihSgjdo_0,0,1,0:00,0:02
TARe4G-SXfk_0,0,0,0:00,0:07
TARe4G-SXfk_0,1,1,0:07,0:09
TARe4G-SXfk_0,2,2,0:09,0:13
3Qv2K_0GEE0_0,0,0,0:07,0:08
dxjKdnJFmLs_0,0,1,0:01,0:02
bH1Q9AM5vik_0,0,2,0:10,0:10
V0h7rJShw0g_0,0,0,0:00,0:13
il_wMYlDQ6I_0,0,2,0:03,0:12
3ZRVpYPFOl0_0,0,1,0:04,0:05
OLO19ZtdRwQ_0,0,1,0:04,0:04
e_nAKiSutiA_0,0,0,0:00,0:13
H_b5d-rLXJU_0,0,2,0:00,0:01
rVGE6xhfVJE_0,0,3,0:08,0:11
K24dFfIM0gI_0,0,1,0:07,0:08
rwL_XPw46zQ_0,0,1,0:40,0:41
rwL_XPw46zQ_0,1,1,2:57,3:05
rwL_XPw46zQ_0,2,1,3:30,3:41
rwL_XPw46zQ_0,3,1,3:58,4:05
rwL_XPw46zQ_0,4,1,4:08,4:18
rwL_XPw46zQ_0,5,1,4:44,4:57
rwL_XPw46zQ_0,6,1,5:00,5:11
rwL_XPw46zQ_0,7,1,5:31,5:40
rwL_XPw46zQ_0,8,1,5:53,5:57
rwL_XPw46zQ_0,9,1,6:44,6:51
rwL_XPw46zQ_0,10,2,6:23,6:34
rwL_XPw46zQ_2,0,0,17:06,17:16
rwL_XPw46zQ_2,1,0,17:40,17:49
rwL_XPw46zQ_2,2,0,17:59,18:10
rwL_XPw46zQ_2,3,0,18:58,19:19
rwL_XPw46zQ_2,4,0,19:31,19:44
rwL_XPw46zQ_2,5,0,20:11,20:21
rwL_XPw46zQ_2,6,1,22:04,22:14
rwL_XPw46zQ_2,7,1,22:32,22:36
rwL_XPw46zQ_2,8,2,25:47,25:59
VFXJnbnN5ro_0,0,1,2:15,2:19
VFXJnbnN5ro_0,1,1,3:51,3:57
VFXJnbnN5ro_1,0,2,0:15,0:50
VFXJnbnN5ro_1,1,2,0:57,1:04
zJ2uPZfkYMk_1,0,3,9:54,9:58
mqtJErix0ss_1,0,2,9:49,9:58
mqtJErix0ss_2,0,1,11:16,11:17
sEiyR7-0FOA_0,0,3,11:24,11:25
sEiyR7-0FOA_2,0,1,46:31,46:31
LlqsCCa6y58_0,0,1,3:15,3:21
LlqsCCa6y58_1,0,1,18:58,19:04
LlqsCCa6y58_2,0,0,25:44,25:45
mS1QPVgBDQo_0,0,3,4:30,4:33
mS1QPVgBDQo_0,1,3,6:41,6:53
mS1QPVgBDQo_0,2,3,8:04,8:32
mS1QPVgBDQo_0,3,3,10:26,10:35
mS1QPVgBDQo_0,4,3,10:56,11:06
mS1QPVgBDQo_0,5,4,11:41,16:05
mS1QPVgBDQo_1,0,3,11:06,11:06
mS1QPVgBDQo_1,1,4,11:11,11:31
mS1QPVgBDQo_2,0,3,16:05,32:30
hg2Q_O5b9w4_0,0,2,6:44,6:45
hg2Q_O5b9w4_1,0,1,9:46,9:47
hg2Q_O5b9w4_2,0,2,24:27,24:29
CGngv8vTQOs_0,0,0,3:54,4:23
CGngv8vTQOs_2,0,0,14:48,15:09
8Gl6iy7OEM4_0,0,1,4:16,4:18
8Gl6iy7OEM4_1,0,2,9:57,9:57
8Gl6iy7OEM4_2,0,0,20:24,20:30
Bwnkg6GbXwU_0,0,0,1:19,1:26
Bwnkg6GbXwU_1,0,0,5:46,5:53
Bwnkg6GbXwU_2,0,1,7:50,7:54
-eRimFrm6kQ_0,0,2,0:00,0:18
-eRimFrm6kQ_0,1,2,0:30,0:39
-eRimFrm6kQ_0,2,2,0:44,1:21
-eRimFrm6kQ_0,3,2,3:23,3:33
-eRimFrm6kQ_0,4,2,3:59,4:58
-eRimFrm6kQ_0,5,2,6:08,6:45
-eRimFrm6kQ_0,6,2,6:58,8:21
-eRimFrm6kQ_0,7,2,9:35,10:20
-eRimFrm6kQ_0,8,2,11:09,11:37
-eRimFrm6kQ_0,9,2,12:49,14:00
-eRimFrm6kQ_0,10,2,17:52,18:10
-eRimFrm6kQ_0,11,2,21:52,21:56
-eRimFrm6kQ_0,12,2,22:18,23:10
-eRimFrm6kQ_0,13,2,25:10,25:20
-eRimFrm6kQ_0,14,3,0:23,0:28
-eRimFrm6kQ_0,15,3,3:36,3:59
-eRimFrm6kQ_0,16,3,18:03,20:15
-eRimFrm6kQ_0,17,5,0:18,0:23
-eRimFrm6kQ_0,18,5,0:28,0:30
-eRimFrm6kQ_0,19,5,3:34,3:52
-eRimFrm6kQ_0,20,5,8:17,9:38
-eRimFrm6kQ_0,21,5,14:51,14:53
-eRimFrm6kQ_0,22,5,15:11,15:14
-eRimFrm6kQ_0,23,5,20:17,21:52
-eRimFrm6kQ_2,0,1,0:01,0:02
-eRimFrm6kQ_2,1,4,0:07,0:07
-eRimFrm6kQ_2,2,5,23:45,24:18
acAWfzV__XI_0,0,3,3:56,3:57
acAWfzV__XI_1,0,1,11:23,11:24
acAWfzV__XI_1,1,2,12:19,12:21
acAWfzV__XI_1,2,2,12:40,12:43
acAWfzV__XI_1,3,2,13:00,13:02
acAWfzV__XI_1,4,2,13:19,13:21
acAWfzV__XI_1,5,2,13:39,13:41
acAWfzV__XI_1,6,2,14:33,14:44
